true_height,true_weight,predicted_height,predicted_weight,height_relative_error,weight_relative_error
92.05,13.3,88.00798,12.003735,0.0439111314863694,0.0974635647651844
72.95,6.8,73.68992,9.410733,0.0101428172455984,0.3839313563178567
103.35,15.1,79.415634,9.822384,0.2315855427646498,0.3495110012837593
91.25,12.5,99.310616,13.781742,0.0883355127622003,0.1025393676757812
60.95,6.1,78.65466,9.029348,0.290478475569114,0.4802210448218174
81.0,10.3,91.13512,11.525723,0.1251248960141782,0.1190022774113034
68.65,6.7,89.32795,11.016401,0.3012082960513587,0.644238998640829
61.3,6.8,73.45632,8.654184,0.1983086740017715,0.2726741678574506
72.55,8.8,88.40542,11.84218,0.2185447056650047,0.3457023013721811
93.75,11.9,91.69112,12.1706505,0.02196142578125,0.0227437379981289
76.55,9.3,66.41447,7.6752176,0.1324040906869998,0.1747077818839781
80.6,9.2,91.926765,12.2211,0.1405305886091133,0.3283804188603941
90.7,12.6,91.873825,12.9300785,0.0129418420423614,0.0261967068626767
85.0,10.8,74.00998,10.020414,0.1292943617876838,0.0721838562576859
89.75,11.3,87.77377,11.846524,0.0220192401854108,0.0483649768660553
99.8,13.0,91.829926,12.956491,0.0798604655600262,0.0033468099740835
99.05,15.0,100.285286,13.757595,0.0124713372004748,0.0828269958496093
95.5,11.3,85.54172,10.908644,0.1042752091173102,0.0346332988907806
94.9,12.6,93.98462,12.504073,0.0096457414054268,0.0076132426186213
86.35,11.3,81.9051,10.8613,0.0514754144594581,0.0388229673942634
71.45,7.6,63.579395,7.01979,0.110155419255571,0.0763433983451441
74.75,9.0,67.90352,7.8925614,0.0915917233878553,0.1230487293667263
86.65,11.6,86.70341,11.512173,0.0006163564639082,0.0075713190539129
92.0,13.3,86.788025,11.566422,0.056651903235394,0.1303441757546332
89.45,11.8,98.21006,13.502435,0.0979324775810945,0.1442741297059139
87.8,11.3,94.1993,12.937705,0.0728849962794971,0.1449296495555775
91.0,12.5,87.96914,11.929031,0.033306163745922,0.045677490234375
99.65,14.8,88.586586,10.972009,0.111022719533014,0.2586480604635703
73.2,6.1,71.034454,8.002627,0.0295839570259136,0.3119061266789671
62.650000000000006,5.7,65.457565,7.2010365,0.0448134925397794,0.2633397286398368
92.65,14.6,81.84106,10.408527,0.1166642544659421,0.2870871661460563
93.05,13.6,95.65147,13.322491,0.0279577256273928,0.0204050961662741
71.1,8.2,77.174904,9.505979,0.0854416859300831,0.1592656810109209
95.25,12.1,76.89679,10.000964,0.1926846241387795,0.173474035972406
92.1,12.2,87.25266,11.5517645,0.0526312414908641,0.0531340583426052
82.0,10.9,79.55052,10.285768,0.0298716847489519,0.0563516004369893
79.2,9.2,81.75348,10.025279,0.0322408965139677,0.0897042440331501
79.0,9.4,77.392586,9.863951,0.0203470157671578,0.049356460571289
93.6,12.5,85.62799,11.468306,0.0851710392878605,0.0825355529785156
86.55,11.7,84.49378,11.013549,0.0237575731547425,0.0586710383749415
77.5,8.9,65.21286,7.5571895,0.1585437405493951,0.1508775882506638
85.6,10.9,101.36868,13.746194,0.1842135848285996,0.2611187051195616
89.55,11.6,82.46916,9.955769,0.0790713345917957,0.1417440874823208
79.95,10.8,88.0996,12.015605,0.1019337304015693,0.1125560160036439
90.75,11.4,86.37144,11.543099,0.0482486272974776,0.0125525792439778
79.5,9.4,79.88596,9.785973,0.0048548860369988,0.0410609143845578
76.0,7.6,70.910484,8.451204,0.0669673116583573,0.1120005657798366
90.35,13.5,83.21515,11.166885,0.0789690212973851,0.1728233054832176
93.7,13.4,93.67126,13.049935,0.0003067553997548,0.0261242282924367
93.95,12.6,77.74565,9.438337,0.1724784327289283,0.2509256090436663
92.05,12.5,95.77782,13.0911255,0.0404977378865935,0.0472900390625
80.25,10.5,72.941635,8.531117,0.0910699672045366,0.1875126248314267
54.05,4.1,74.30912,8.9282055,0.3748218349347393,1.1776110951493428
72.0,8.6,83.269066,10.2588415,0.1565148035685221,0.1928885482078375
97.3,14.4,94.76957,13.150402,0.0260064810177527,0.0867776340908474
63.4,6.5,69.36464,8.240964,0.0940794839467912,0.2678406055157001
74.8,7.8,82.76855,9.895476,0.1065313777821587,0.2686508129804562
89.0,12.2,95.74544,13.452182,0.0757914339558462,0.1026378537787766
48.4,3.4,79.70309,9.8574505,0.6467579928311435,1.8992501427145565
94.1,11.6,107.31826,14.947573,0.1404703527403942,0.2885838541491278
75.05,8.8,72.776146,8.431681,0.0302978556287995,0.0418544682589445
73.0,8.0,68.37383,8.081616,0.0633721547584011,0.0102020502090454
83.7,11.3,87.55513,11.0633,0.0460589008946572,0.02094689090695
91.0,12.6,100.530846,14.034435,0.1047345674954927,0.1138440692235553
75.15,8.7,77.05318,9.3455925,0.0253250416484738,0.074206034342448
66.7,7.0,60.32891,7.105827,0.0955185782963011,0.01511812210083
70.75,8.3,75.50706,9.406035,0.0672375574550022,0.1332572799131093
71.15,7.6,83.028465,10.518034,0.1669496173014207,0.3839518396477951
73.05,8.0,72.48025,8.595895,0.0077994866863984,0.0744868516921997
85.6,12.0,94.96469,13.237265,0.1094005976881937,0.1031053860982259
83.8,10.1,91.65482,12.560591,0.0937329749787906,0.2436228459424312
92.5,11.9,100.655426,14.441346,0.0881667678420608,0.21355850155614
86.0,11.5,97.65378,13.865356,0.1355090473973473,0.2056831691576087
54.8,4.2,63.27459,7.196605,0.1546457944995296,0.7134774298894972
52.1,4.0,79.77107,10.418402,0.5311146331611384,1.604600429534912
90.65,10.9,99.97228,12.925893,0.1028381953631325,0.1858617275133045
64.0,6.9,70.668076,8.462797,0.1041886806488037,0.226492342741593
67.0,7.2,75.354225,9.157735,0.1246899277416627,0.2719076209598117
82.55,9.5,88.34357,11.434532,0.0701825184074046,0.2036349647923519
88.7,10.8,97.44947,13.097287,0.0986411558063081,0.2127117757444027
87.3,11.1,87.194565,12.028616,0.0012077340282251,0.0836590947331609
75.55,7.4,77.7239,9.096261,0.0287743195408153,0.229224462766905
89.4,11.1,72.934204,9.314354,0.1841811621749161,0.1608690141557573
86.65,10.2,81.07844,9.949531,0.0642996214059345,0.0245558233822092
66.0,6.4,64.49556,7.7040706,0.0227945501154119,0.2037610262632369
90.15,13.0,87.26469,11.817553,0.0320056951250953,0.0909574948824369
53.7,4.8,62.921597,7.4507895,0.1717243301135867,0.5522478024164836
91.7,14.3,95.337814,13.002352,0.0396708214945985,0.0907446321073946
75.8,9.1,95.707794,12.997562,0.262635807248722,0.4283035613678314
73.525,8.8,68.89799,7.9558144,0.0629311476950336,0.0959301861849698
71.55,7.9,65.76789,7.694226,0.0808121463287801,0.0260473685928538
77.80000000000001,9.0,89.37436,12.423336,0.1487706829159301,0.3803706698947482
78.75,9.2,81.94315,9.976855,0.0405479794456845,0.0844407910886019
97.55,13.3,102.97488,14.196921,0.055611239403471,0.0674376953813365
90.05,13.8,106.03639,15.057531,0.1775279534915498,0.0911254606385161
64.55,6.1,65.56344,7.669669,0.0157000529128946,0.2573228116895332
80.45,10.8,76.74467,9.813396,0.0460575879027637,0.0913521801983869
80.55,10.5,88.59101,12.092148,0.0998263320591345,0.1516331263950892
73.35,7.4,73.90805,8.21699,0.0076080509490031,0.1104041176873283
86.35,10.3,100.75928,13.965836,0.1668706119716271,0.3559063661445691
61.35,6.2,71.795074,8.461859,0.1702538624758048,0.364815927320911
81.25,11.2,74.92129,9.867294,0.077891845703125,0.1189915793282644
89.85,10.7,94.50586,12.719571,0.0518181343906511,0.1887449638865819
87.1,12.8,85.64093,11.074966,0.0167516627350028,0.1347682476043701
63.05,5.1,78.231865,9.172299,0.2407908791308362,0.7984900755040787
81.25,11.0,94.986855,12.803993,0.1690689791165865,0.1639993840997869
64.7,6.8,74.395226,8.508836,0.1498489261963267,0.2512993812561035
56.8,4.5,76.119705,8.995356,0.3401356549330161,0.9989679124620224
82.85,10.4,98.5262,13.496584,0.1892118206496116,0.2977484556344839
79.9,11.5,81.66834,11.115522,0.0221319473132919,0.0334328361179517
86.65,11.1,84.28741,10.971653,0.0272659328172335,0.0115627941784557
86.15,11.0,95.79997,13.078438,0.1120136103793346,0.1889488913796164
67.95,7.8,81.14237,9.462707,0.1941482285702377,0.2131675084431966
92.25,12.9,90.13931,12.743311,0.0228800786543021,0.0121464396631995
92.8,11.8,102.66828,14.028958,0.1063392408962907,0.1888947729337012
61.1,5.9,61.715008,6.7820373,0.0100655938131329,0.1494978403641005
66.7,7.0,74.63115,9.295308,0.1189077854871391,0.3279011590140206
62.05,7.1,74.92864,9.083,0.2075526554866917,0.27929580043739
66.3,6.2,68.89434,7.943839,0.039130324511866,0.2812643666421213
98.1,13.7,91.81011,12.330837,0.0641171049998804,0.0999388868791343
91.55,11.5,80.14561,10.381405,0.1245701038271009,0.0972691411557405
83.5,9.1,78.46979,10.038565,0.0602420646987275,0.1031389760447072
95.4,14.6,64.20833,7.232993,0.3269567269699129,0.504589511923594
80.5,8.4,101.29795,13.336397,0.258359636579241,0.5876663298833937
92.35,12.0,86.60881,11.731656,0.0621677268564732,0.0223619937896728
91.5,12.7,86.03214,11.989027,0.0597580039436048,0.0559821241483913
87.0,10.6,90.80667,12.715116,0.0437548407192887,0.1995392025641675
79.9,11.5,93.42785,12.834875,0.1693097473832035,0.1160760962444803
75.0,8.4,89.24137,11.635506,0.1898849487304687,0.3851792471749441
75.15,8.4,73.77272,8.555315,0.0183270746917623,0.018489883059547
94.9,12.9,84.145706,10.813428,0.1133223795915931,0.1617497732472974
85.65,10.1,90.64781,12.544973,0.0583515690560237,0.242076571625058
71.75,7.7,68.11054,8.056972,0.0507241491656685,0.0463599415568562
66.05,6.6,65.7667,7.6021223,0.004289163593809,0.1518367131551107
88.3,11.9,94.64422,13.127993,0.071848453508768,0.1031926579836035
79.5,10.2,70.880005,8.368283,0.1084276115369496,0.1795800713931812
85.2,10.3,85.34574,10.8246155,0.0017105783095381,0.0509335416034586
82.15,9.7,84.55543,10.771737,0.0292809196746138,0.1104883606900874
80.9,9.4,68.934456,8.195113,0.14790536623508,0.1281794487161839
85.55,9.6,82.02479,10.748661,0.04120645350284,0.1196521917978923
95.1,12.6,88.30207,11.953898,0.0714819072799601,0.0512779023912217
95.05,14.5,95.01129,13.072715,0.0004072435149263,0.0984334616825498
70.75,7.8,68.468704,8.3374,0.0322444632702076,0.0688974918463291
59.25,5.1,63.094147,7.1831675,0.0648801135614451,0.4084642073687386
69.05,6.9,77.26372,9.194792,0.11895318828917,0.332578520843948
80.65,11.1,84.43531,11.462975,0.0469350324087975,0.0327004097603463
94.9,12.6,82.4749,11.317773,0.1309283530875428,0.101764058309888
94.15,12.5,93.91187,12.305296,0.0025292313991553,0.0155763244628906
85.55,11.0,90.47417,12.289898,0.0575589347763552,0.1172634471546519
95.05,13.6,93.84327,12.678861,0.0126957459427192,0.0677308335023767
93.25,11.1,83.412865,10.904916,0.1054920677205512,0.0175751522854641
72.8,7.9,79.33273,9.0744505,0.089735345526056,0.1486646193492261
84.4,10.1,79.392395,10.486669,0.0593318125647956,0.0382840184882136
109.55,19.7,94.33675,13.1767845,0.138870413365401,0.3311276895745756
96.55,13.5,87.776924,11.779825,0.0908656226483606,0.1274203547724971
88.95,11.9,90.11793,11.923654,0.013130157968179,0.0019876976974871
79.45,9.2,66.742485,7.5123963,0.1599435488182918,0.183435180912847
92.25,11.7,80.91071,10.742122,0.122919098148501,0.0818699404724642
87.3,10.6,89.59101,11.663941,0.0262429673237489,0.1003718286190393
97.0,13.1,84.00508,11.125071,0.1339682352911565,0.1507579716107317
59.75,5.7,80.21464,9.288776,0.3425043975957766,0.6296098943342242
92.4,11.3,88.65244,12.242568,0.0405579769250118,0.0834130987656854
90.05,11.9,90.46637,12.07277,0.0046237604542615,0.0145184973708721
86.55,11.9,83.64895,11.179753,0.033518790647792,0.0605249324766528
81.55,9.8,80.1061,10.192858,0.0177056776242048,0.0400875247254662
69.2,7.9,59.854427,7.0029507,0.1350516280686924,0.1135505483120303
65.45,7.3,76.83319,8.620105,0.1739219391591863,0.1808362725662858
87.05,11.9,92.35733,12.915071,0.0609687572919658,0.0853000448531463
66.15,8.0,70.11914,7.8661437,0.06000212585034,0.0167320370674133
85.2,10.9,84.07448,11.587917,0.0132103503589899,0.0631116814569595
100.35,15.5,91.45007,12.359144,0.0886888565800946,0.2026358573667464
70.0,7.3,74.1595,9.024418,0.0594214303152901,0.236221627013324
85.3,10.9,83.457,11.240445,0.0216060875448783,0.0312334988095344
84.0,10.2,92.99803,12.263805,0.1071194240025111,0.2023338617063036
72.5,9.5,83.78202,10.701928,0.1556140768116918,0.1265187514455694
64.55,6.9,85.53201,11.057097,0.3250505490232863,0.6024778891300808
60.45,7.2,72.96651,9.767561,0.2070555328040994,0.3566056887308756
80.65,9.3,90.62571,12.381148,0.1236913767351692,0.3313062729374054
96.4,15.0,94.25865,12.757009,0.0222131562925473,0.1495327631632487
76.5,9.0,81.50728,9.788751,0.0654546201618668,0.0876389609442816
72.45,8.9,71.84563,8.456603,0.0083419346990381,0.0498198819964119
59.05,5.4,74.59491,8.598175,0.2632499520401143,0.5922546386718749
81.15,10.4,68.53243,7.958326,0.1554845033129717,0.2347763593380268
94.2,12.5,88.14892,12.547112,0.0642365376660778,0.0037689971923828
80.25,10.3,84.061615,11.109907,0.0474967600029205,0.0786317621619955
75.6,7.8,74.27696,8.762832,0.0175004989381819,0.1234399599906726
94.0,12.0,101.17625,14.067131,0.0763430493943234,0.1722609202067057
59.150000000000006,4.9,67.67347,7.789374,0.1440992315039226,0.5896681376865931
84.05,9.8,88.297485,11.416899,0.0505352213154372,0.1649896660629583
81.25,9.5,85.22467,10.903722,0.0489190204326923,0.1477601904618112
85.55,12.5,74.75868,9.07246,0.1261404763182166,0.2742031860351562
62.05,6.0,66.294685,7.6366696,0.0684074998190094,0.2727782726287842
77.4,8.8,70.29262,8.488732,0.0918266434386103,0.0353713252327659
92.85,11.3,87.49123,11.634591,0.0577143112946788,0.0296098320885041
82.15,9.4,88.953804,12.024451,0.0828217165686339,0.2791969421062063
105.65,16.3,86.58321,11.999661,0.1804712370454109,0.2638244511890997
79.7,9.3,85.804924,10.956979,0.0765987956239707,0.1781697632164082
87.0,11.0,95.37473,12.92195,0.0962612985194414,0.1747227582064542
97.8,15.4,102.2841,14.418379,0.0458497279504569,0.063741634418438
87.05,11.9,86.376335,11.43714,0.0077388266049055,0.0388957592619567
110.6,17.8,90.21723,12.664229,0.184292660483831,0.2885264385952039
72.8,7.9,75.10681,8.856252,0.0316869714757898,0.1210445210903505
75.25,9.1,71.47569,8.303239,0.0501569069897217,0.087556168273255
70.9,7.6,64.447685,7.3798947,0.0910058499055117,0.0289612192856637
93.5,14.2,94.771706,13.00892,0.0136011297052556,0.0838788932477923
83.3,10.0,89.31779,11.586372,0.0722423429821147,0.1586372375488281
91.3,14.7,74.080376,9.46206,0.1886048666879877,0.3563224507026931
98.85,13.3,94.36058,12.754557,0.0454164851357011,0.0410107777530986
92.5,12.3,85.02905,11.498349,0.0807669974662162,0.0651748626212764
75.6,7.8,86.33564,11.16683,0.1420058194922392,0.4316448798546424
59.5,4.8,63.0252,7.179804,0.0592470569770877,0.4957924683888753
95.2,12.8,84.7233,11.307997,0.110049400009027,0.1165627539157868
105.6,14.8,97.02194,12.412725,0.0812316085353041,0.1613023345534866
82.15,10.0,89.26424,11.903335,0.0866005654314705,0.1903334617614746
81.8,10.5,77.02835,8.844022,0.0583331194366977,0.1577122097923642
74.5,9.2,71.69874,8.961195,0.0376008308973888,0.0259570660798445
82.55,11.0,76.98676,8.702412,0.0673923319141334,0.2088716680353338
92.6,13.9,94.172676,13.189361,0.0169835430499545,0.0511251353531432
76.55,8.9,83.85232,10.520866,0.0953927865455074,0.1821198195553897
94.65,13.2,92.21852,12.533212,0.0256891588149597,0.0505142645402387
91.05,11.6,87.198204,12.422809,0.0423041840688924,0.0709317799272208
100.95,14.1,79.431694,11.381013,0.2131580581400523,0.1928359633641885
101.4,15.9,86.68142,11.670407,0.1451536551029724,0.2660121197970408
95.75,12.8,90.4924,12.666734,0.0549096488454634,0.0104114264249802
95.4,13.2,89.99864,12.130581,0.0566180087235489,0.0810165983257871
75.55,7.4,70.82991,8.103462,0.0624763695788178,0.0950624620592271
89.05,12.4,85.05184,10.905933,0.0448979030225733,0.1204892435381489
89.75,11.3,87.38168,11.881592,0.0263879292522632,0.051468300608407
88.4,12.0,83.484276,10.750956,0.0556077396168428,0.1040870348612467
90.55,10.8,82.793015,10.280603,0.0856652178203513,0.0480922769617152
66.3,7.0,89.77181,11.338614,0.3540243203463778,0.6198020662580218
81.45,10.0,72.47959,8.62238,0.1101339303912964,0.1377619743347168
71.45,8.6,66.13124,7.800515,0.0744402960850026,0.0929633517597996
86.05,10.8,92.0407,12.335183,0.0696188590334017,0.1421465873718261
73.05,8.1,76.824776,9.232291,0.0516738630499765,0.1397890397060065
98.0,14.2,86.21258,11.68494,0.1202798181650589,0.1771168775961432
72.1,8.4,77.81576,9.607513,0.0792754195764889,0.1437515985398064
78.8,8.3,96.271454,13.539687,0.2217189575814959,0.6312876092382222
77.45,8.8,67.73879,7.623854,0.1253867989743887,0.1336529363285412
75.2,9.3,80.11984,9.630382,0.065423437889586,0.0355249015233849
77.85,10.0,93.50705,12.674338,0.2011181703345778,0.2674338340759277
98.45,17.7,90.724724,12.61138,0.0784690318342512,0.2874926766433284
94.7,12.9,102.76664,14.864135,0.0851809895403659,0.152258510737456
81.1,8.7,95.13087,13.540965,0.1730069914228673,0.5564327678461186
60.2,5.8,68.47913,7.8508105,0.1375271363115785,0.3535880220347437
70.0,7.0,61.436035,7.0114064,0.1223423549107142,0.0016294888087681
83.05,8.1,74.3143,8.466473,0.1051860260432344,0.0452435340410397
80.25,10.3,91.410515,12.176898,0.1390718359070775,0.1822231070509234
88.55,11.0,94.71589,13.478492,0.0696317219316858,0.2253174348310991
70.1,8.1,67.49228,7.56983,0.0372000135130616,0.0654530937289013
82.45,10.4,89.75507,12.561355,0.0886000430244181,0.207822561264038
61.5,4.2,65.958626,7.651316,0.0724979803814151,0.8217419442676361
85.6,11.6,84.00387,11.301566,0.0186464006655683,0.0257270582791032
86.3,11.6,88.177986,11.770088,0.0217611372539922,0.0146627755000673
68.2,7.8,78.13275,9.435092,0.1456415170798203,0.2096271759424454
87.6,11.3,88.23869,11.356616,0.0072910186906928,0.0050102672745695
80.95,8.8,82.99663,10.563749,0.0252826165239924,0.2004260583357376
81.9,10.3,79.37058,10.285115,0.0308842175755018,0.0014451221354957
77.55,8.8,75.7739,9.327438,0.022902606150014,0.0599361766468394
92.95,12.2,80.16489,10.008892,0.1375482896760691,0.1795990115306416
95.15,13.3,83.279686,11.008691,0.1247536944390847,0.1722788846582398
94.3,14.7,98.11703,13.420975,0.0404774897424692,0.0870085216703868
77.55,8.8,78.39815,8.979421,0.0109367837912032,0.0203887115825305
79.3,8.9,78.565155,9.526049,0.0092666452799889,0.0703425460986876
91.55,12.9,85.766716,11.810775,0.0631707700336649,0.084436061770417
100.55,12.3,90.400894,12.064201,0.1009359108399894,0.0191706215463034
84.55,12.4,95.276,13.038171,0.1268598577949438,0.0514653882672709
88.2,11.5,92.32471,12.376943,0.0467653858418367,0.0762558812680451
90.5,12.3,76.32896,10.352664,0.156586114872885,0.158320000501183
76.6,8.5,74.331436,8.614682,0.0296157159630996,0.0134920232436236
64.55,6.7,76.97766,9.76658,0.1925276705315647,0.4576984519389138
97.05,16.6,96.84978,13.407165,0.0020630889059279,0.1923394835138896
71.55,7.9,76.273506,9.90674,0.0660168576457132,0.2540177453922319
75.3,8.0,70.39168,8.1809635,0.0651835610033822,0.0226204395294189
71.15,8.0,74.02122,8.862901,0.0403544251045875,0.1078625917434692
75.05,10.1,78.68576,10.024065,0.0484445103004247,0.0075183150791885
93.0,13.2,106.55602,15.041521,0.145763684344548,0.139509172150583
86.45,12.9,76.540405,9.761815,0.1146280477335165,0.24327014952667
53.25,4.3,82.67803,10.258226,0.5526390971152435,1.385634045268214
95.75,12.9,95.54982,13.24151,0.002090653302464,0.0264736737391745
61.150000000000006,6.2,82.8727,10.912085,0.35523636226077,0.7600136418496408
60.05,5.2,76.28947,9.421428,0.2704324206146571,0.8118130243741548
80.45,9.7,97.00986,13.394826,0.2058403626815956,0.3809098902436876
68.1,7.1,76.58334,8.877999,0.124571857648449,0.2504224374260702
71.4,8.2,79.39104,9.299497,0.1119192855364801,0.134084957401927
68.45,8.1,68.062675,8.252339,0.0056585029061473,0.0188073287775487
85.05,9.3,82.200874,9.334424,0.0334994200045469,0.0037015074042862
94.15,13.2,89.02687,11.56425,0.0544145435205623,0.1239204551234389
89.8,12.0,82.68564,10.722139,0.0792245163949401,0.1064883867899576
100.55,13.1,87.416626,11.547651,0.1306153557775982,0.1184999014585072
84.55,11.5,89.99361,12.034874,0.0643832828785667,0.0465107793393342
101.15,13.3,79.41865,10.583272,0.2148428297962108,0.2042652646401771
93.0,12.1,75.82311,9.480414,0.1846977151850218,0.216494678465788
84.1,10.3,85.99791,11.385833,0.0225672954327995,0.105420658889326
91.65,11.5,95.17007,12.874459,0.0384077123131051,0.1195181971010954
94.45,14.9,73.66336,9.356887,0.2200808830523756,0.3720210158584902
108.8,19.5,83.00557,10.660462,0.2370811630697811,0.4533096215663812
73.05,8.4,79.78333,9.2603445,0.0921743028707328,0.102421964917864
94.9,12.6,96.3663,13.165942,0.0154510272943558,0.0449160469902886
89.45,11.8,80.59596,10.671759,0.098983090839418,0.0956136735819154
59.05,5.3,72.69777,7.7650433,0.2311222551234388,0.4651025016352816
98.5,14.6,97.735664,13.767057,0.0077597526124286,0.0570508617244354
75.7,9.2,89.948265,11.178181,0.1882201463102191,0.2150196407152259
91.85,13.0,76.21834,9.619437,0.17018684798372,0.2600432909451998
69.5,7.8,74.630035,9.027841,0.0738134589984262,0.1574154633742112
86.05,10.0,78.00768,10.0574255,0.0934609784974669,0.0057425498962402
89.5,13.5,93.35123,12.627851,0.043030467113303,0.0646036642569082
77.55,8.7,63.122936,7.3773203,0.1860356383136131,0.1520321506193313
69.3,8.4,83.804535,10.323146,0.2093006480823864,0.2289459364754812
91.65,13.5,101.3199,14.783922,0.105509007230718,0.0951053478099681
59.85,6.4,70.30127,7.753438,0.1746243864870509,0.2114746868610381
67.45,7.1,71.081345,8.014697,0.0538375775313889,0.1288305739281883
88.0,10.3,90.2018,12.130395,0.0250204259699041,0.1777082461755251
92.05,11.2,78.65509,10.180039,0.1455177584787479,0.0910679101943969
89.4,10.7,77.307396,10.246685,0.1352640275720515,0.0423658852265259
86.55,11.0,84.97041,10.904673,0.018250569520418,0.0086661252108487
93.05,13.4,95.29212,12.523607,0.0240958827211932,0.0654024437292298
97.2,13.1,95.87304,13.405777,0.0136518596131124,0.0233417540106154
56.75,4.3,57.68835,6.910967,0.0165348137002684,0.6072015984113827
83.35,10.1,76.61839,9.576623,0.0807631320415603,0.0518195086186474
96.5,14.3,79.99747,10.454439,0.17101070423818,0.2689203382372023
86.35,11.0,83.43831,10.807486,0.0337196442869679,0.0175013108686967
95.75,12.1,91.41556,12.583854,0.0452683252080613,0.0399879108775746
87.55,11.7,102.04408,13.884138,0.1655520575853976,0.1866784707093851
80.0,9.4,73.02362,9.948837,0.0872047424316406,0.0583869447099401
95.05,13.5,94.121254,12.006373,0.0097711313278783,0.110639007003219
100.6,16.0,91.3975,12.208299,0.0914761522418224,0.2369813323020935
84.6,9.9,82.55271,10.537349,0.0241996278154088,0.064378661338729
88.8,11.4,85.01894,10.942768,0.042579461862375,0.0401080616733484
94.25,10.8,92.214165,12.105139,0.0216003741762682,0.120846183211715
89.7,11.3,82.22088,10.710435,0.083379279809652,0.0521739014482076
98.0,14.1,96.744064,12.688754,0.0128156700912787,0.1000883629981507
58.55,6.7,66.84826,7.4197617,0.1417294444435178,0.1074271130917677
98.15,15.0,87.02129,11.956921,0.1133846801819998,0.2028719584147135
76.8,8.0,87.68746,11.426594,0.1417638262112935,0.4283242225646972
78.5,9.6,83.9734,10.245487,0.0697247936467456,0.0672382513682048
82.15,12.2,102.35171,14.046947,0.2459124462385403,0.1513890594732566
71.95,8.6,67.75205,7.7703195,0.0583453466695079,0.096474481183429
96.4,12.2,76.66709,10.249589,0.2046982223067541,0.1598697568549484
96.45,13.9,86.33428,11.182261,0.1048804362738546,0.1955207577712244
91.25,12.1,75.742775,9.1820755,0.1699421921821489,0.2411507850836131
76.45,8.7,76.46296,9.716389,0.0001695132707753,0.1168262876313309
93.1,12.4,81.25927,11.124623,0.1271829246578359,0.102852959786692
93.5,15.8,88.30424,11.170426,0.0555696538425384,0.2930109893219381
95.05,13.8,105.58276,14.649101,0.1108128739807996,0.0615290766176969
98.5,14.7,85.154884,11.052336,0.1354834077321938,0.2481404259091331
94.55,14.3,72.82511,8.815525,0.2297714289882585,0.3835297164383468
